id,exp_years,diplomes,certifications,hard_skills,soft_skills,langues,localisation,mobilite,disponibilite,full_text,322,14,MBA Management Digital,Aucune,"['Digital Strategy', 'Email Campaigns', 'Content Creation', 'SEO', 'Brand Management', 'Analytics', 'Copywriting']","['Créativité', 'Leadership', 'Pensée analytique']","['Arabe', 'Espagnol']","Montréal, Canada",Pas mobile,Immédiate,"Expériences: Chargé de communication web chez DevFactory (2013-2018). Diplômes: MBA Management Digital. Certifications: Aucune. Compétences techniques: Digital Strategy, Email Campaigns, Content Creation, SEO, Brand Management, Analytics, Copywriting. Compétences comportementales: Créativité, Leadership, Pensée analytique. Langues: Arabe, Espagnol. Localisation: Montréal, Canada. Mobilité: Pas mobile. Disponibilité: Immédiate. Poste recherché: Chargé de communication web."
,,,,,,,,,,,551.0,7.0,Master Data Science,AWS Certified Solutions Architect,"['IoT Protocols', 'Embedded Linux', 'Arduino', 'RTOS']","['Travail en équipe', 'Pensée analytique', 'Adaptabilité']","['Français', 'Espagnol', 'Anglais']","Abidjan, Côte d’Ivoire",Mobile,Dans 3 mois,"Expériences: Architecte IoT chez StartDev (2018-2019). Architecte IoT chez StartDev (2018-2021). Architecte IoT chez CloudInnovate (2022-2023). Diplômes: Master Data Science. Certifications: AWS Certified Solutions Architect. Compétences techniques: IoT Protocols, Embedded Linux, Arduino, RTOS. Compétences comportementales: Travail en équipe, Pensée analytique, Adaptabilité. Langues: Français, Espagnol, Anglais. Localisation: Abidjan, Côte d’Ivoire. Mobilité: Mobile. Disponibilité: Dans 3 mois. Poste recherché: Architecte IoT."
,,,,,,,,,,,552.0,8.0,Master Data Science,Aucune,"['Embedded Linux', 'IoT Protocols', 'Sensor Integration', 'RTOS']","['Adaptabilité', 'Leadership', 'Créativité']","['Français', 'Allemand', 'Espagnol']","Dakar, Sénégal",Pas mobile,Dans 1 mois,"Expériences: Architecte IoT chez InnovateLab (2016-2021). Architecte IoT chez TechCorp (2017-2019). Architecte IoT chez FinTechX (2021-2022). Diplômes: Master Data Science. Certifications: Aucune. Compétences techniques: Embedded Linux, IoT Protocols, Sensor Integration, RTOS. Compétences comportementales: Adaptabilité, Leadership, Créativité. Langues: Français, Allemand, Espagnol. Localisation: Dakar, Sénégal. Mobilité: Pas mobile. Disponibilité: Dans 1 mois. Poste recherché: Architecte IoT."
,,,,,,,,,,,553.0,8.0,Diplôme d'ingénieur Informatique,Scrum Master,"['RTOS', 'Embedded Linux', 'Raspberry Pi', 'Arduino', 'IoT Protocols']","['Résolution de problèmes', 'Esprit critique', 'Communication']","['Anglais', 'Espagnol']","Montréal, Canada",Mobile,Dans 1 mois,"Expériences: Architecte IoT chez CloudInnovate (2016-2018). Diplômes: Diplôme d'ingénieur Informatique. Certifications: Scrum Master. Compétences techniques: RTOS, Embedded Linux, Raspberry Pi, Arduino, IoT Protocols. Compétences comportementales: Résolution de problèmes, Esprit critique, Communication. Langues: Anglais, Espagnol. Localisation: Montréal, Canada. Mobilité: Mobile. Disponibilité: Dans 1 mois. Poste recherché: Architecte IoT."
,,,,,,,,,,,554.0,1.0,Master Data Science,Google Data Engineer,"['Raspberry Pi', 'Firmware Development', 'Sensor Integration', 'IoT Protocols']","['Créativité', 'Gestion du temps', 'Leadership']","['Arabe', 'Anglais', 'Allemand']","Bruxelles, Belgique",Ouvert au télétravail,Dans 1 mois,"Expériences: Développeur IOT chez TechCorp (2022-2023). Diplômes: Master Data Science. Certifications: Google Data Engineer. Compétences techniques: Raspberry Pi, Firmware Development, Sensor Integration, IoT Protocols. Compétences comportementales: Créativité, Gestion du temps, Leadership. Langues: Arabe, Anglais, Allemand. Localisation: Bruxelles, Belgique. Mobilité: Ouvert au télétravail. Disponibilité: Dans 1 mois. Poste recherché: Développeur IOT."
,,,,,,,,,,,555.0,3.0,Master Data Science,Scrum Master,"['Embedded C', 'Arduino', 'Firmware Development', 'Embedded Linux', 'RTOS']","['Gestion du temps', 'Créativité', 'Adaptabilité']","['Allemand', 'Espagnol']","Paris, France",Pas mobile,Dans 3 mois,"Expériences: Développeur IOT chez StartDev (2021-2022). Développeur IOT chez FinTechX (2021-2023). Diplômes: Master Data Science. Certifications: Scrum Master. Compétences techniques: Embedded C, Arduino, Firmware Development, Embedded Linux, RTOS. Compétences comportementales: Gestion du temps, Créativité, Adaptabilité. Langues: Allemand, Espagnol. Localisation: Paris, France. Mobilité: Pas mobile. Disponibilité: Dans 3 mois. Poste recherché: Développeur IOT."
,,,,,,,,,,,556.0,1.0,Master Informatique,Google Data Engineer,"['IoT Protocols', 'Arduino', 'Sensor Integration', 'Firmware Development', 'Embedded Linux', 'RTOS']","['Empathie', 'Travail en équipe', 'Résolution de problèmes']","['Espagnol', 'Allemand', 'Arabe']","Bruxelles, Belgique",Pas mobile,Dans 3 mois,"Expériences: Développeur IOT chez TechCorp (2022-2023). Diplômes: Master Informatique. Certifications: Google Data Engineer. Compétences techniques: IoT Protocols, Arduino, Sensor Integration, Firmware Development, Embedded Linux, RTOS. Compétences comportementales: Empathie, Travail en équipe, Résolution de problèmes. Langues: Espagnol, Allemand, Arabe. Localisation: Bruxelles, Belgique. Mobilité: Pas mobile. Disponibilité: Dans 3 mois. Poste recherché: Développeur IOT."
,,,,,,,,,,,557.0,12.0,MBA Management Digital,Aucune,"['Arduino', 'Embedded Linux', 'Sensor Integration', 'Firmware Development']","['Communication', 'Empathie', 'Pensée analytique']","['Allemand', 'Anglais']","Casablanca, Maroc",Ouvert au télétravail,Dans 1 mois,"Expériences: Développeur IOT chez CloudOps (2015-2018). Diplômes: MBA Management Digital. Certifications: Aucune. Compétences techniques: Arduino, Embedded Linux, Sensor Integration, Firmware Development. Compétences comportementales: Communication, Empathie, Pensée analytique. Langues: Allemand, Anglais. Localisation: Casablanca, Maroc. Mobilité: Ouvert au télétravail. Disponibilité: Dans 1 mois. Poste recherché: Développeur IOT."
,,,,,,,,,,,558.0,5.0,Licence Informatique,Scrum Master,"['Sensor Integration', 'Arduino', 'Embedded Linux', 'IoT Protocols', 'Raspberry Pi', 'RTOS', 'Embedded C']","['Empathie', 'Communication', 'Pensée analytique']","['Arabe', 'Français']","Dakar, Sénégal",Mobile,Immédiate,"Expériences: Ingénieur IOT chez CloudInnovate (2019-2020). Diplômes: Licence Informatique. Certifications: Scrum Master. Compétences techniques: Sensor Integration, Arduino, Embedded Linux, IoT Protocols, Raspberry Pi, RTOS, Embedded C. Compétences comportementales: Empathie, Communication, Pensée analytique. Langues: Arabe, Français. Localisation: Dakar, Sénégal. Mobilité: Mobile. Disponibilité: Immédiate. Poste recherché: Ingénieur IOT."
,,,,,,,,,,,559.0,7.0,Master Design,Scrum Master,"['Sensor Integration', 'Raspberry Pi', 'Arduino', 'Embedded C']","['Travail en équipe', 'Gestion du temps', 'Pensée analytique']","['Anglais', 'Arabe', 'Espagnol']","Montréal, Canada",Pas mobile,Dans 3 mois,"Expériences: Ingénieur IOT chez InnovateLab (2021-2023). Ingénieur IOT chez InnovateLab (2018-2022). Diplômes: Master Design. Certifications: Scrum Master. Compétences techniques: Sensor Integration, Raspberry Pi, Arduino, Embedded C. Compétences comportementales: Travail en équipe, Gestion du temps, Pensée analytique. Langues: Anglais, Arabe, Espagnol. Localisation: Montréal, Canada. Mobilité: Pas mobile. Disponibilité: Dans 3 mois. Poste recherché: Ingénieur IOT."
,,,,,,,,,,,560.0,11.0,Licence Informatique,Aucune,"['Embedded Linux', 'Raspberry Pi', 'RTOS', 'Sensor Integration', 'Firmware Development']","['Leadership', 'Adaptabilité', 'Gestion du temps']","['Anglais', 'Allemand']","Dakar, Sénégal",Mobile,Immédiate,"Expériences: Ingénieur IOT chez CloudInnovate (2016-2021). Ingénieur IOT chez InnovateLab (2018-2021). Ingénieur IOT chez StartDev (2014-2017). Diplômes: Licence Informatique. Certifications: Aucune. Compétences techniques: Embedded Linux, Raspberry Pi, RTOS, Sensor Integration, Firmware Development. Compétences comportementales: Leadership, Adaptabilité, Gestion du temps. Langues: Anglais, Allemand. Localisation: Dakar, Sénégal. Mobilité: Mobile. Disponibilité: Immédiate. Poste recherché: Ingénieur IOT."
,,,,,,,,,,,561.0,12.0,Diplôme d'ingénieur Informatique,AWS Certified Solutions Architect,"['Sensor Integration', 'Embedded Linux', 'Firmware Development', 'RTOS', 'IoT Protocols']","['Gestion du temps', 'Communication', 'Pensée analytique']","['Français', 'Arabe']","Montréal, Canada",Ouvert au télétravail,Dans 1 mois,"Expériences: Ingénieur IOT chez TechCorp (2016-2019). Ingénieur IOT chez DevFactory (2016-2018). Diplômes: Diplôme d'ingénieur Informatique. Certifications: AWS Certified Solutions Architect. Compétences techniques: Sensor Integration, Embedded Linux, Firmware Development, RTOS, IoT Protocols. Compétences comportementales: Gestion du temps, Communication, Pensée analytique. Langues: Français, Arabe. Localisation: Montréal, Canada. Mobilité: Ouvert au télétravail. Disponibilité: Dans 1 mois. Poste recherché: Ingénieur IOT."
,,,,,,,,,,,562.0,1.0,Master Informatique,Scrum Master,"['Embedded Linux', 'Sensor Integration', 'RTOS', 'Raspberry Pi', 'IoT Protocols', 'Firmware Development']","['Pensée analytique', 'Leadership', 'Créativité']","['Français', 'Allemand']","Montréal, Canada",Pas mobile,Immédiate,"Expériences: Ingénieur logiciel en robotique chez HealthAI (2022-2023). Diplômes: Master Informatique. Certifications: Scrum Master. Compétences techniques: Embedded Linux, Sensor Integration, RTOS, Raspberry Pi, IoT Protocols, Firmware Development. Compétences comportementales: Pensée analytique, Leadership, Créativité. Langues: Français, Allemand. Localisation: Montréal, Canada. Mobilité: Pas mobile. Disponibilité: Immédiate. Poste recherché: Ingénieur logiciel en robotique."
,,,,,,,,,,,563.0,13.0,Master Design,Microsoft Azure Administrator,"['Firmware Development', 'Embedded C', 'Embedded Linux', 'Raspberry Pi', 'IoT Protocols', 'Arduino']","['Esprit critique', 'Pensée analytique', 'Empathie']","['Arabe', 'Français', 'Espagnol']","Dakar, Sénégal",Pas mobile,Immédiate,"Expériences: Ingénieur logiciel en robotique chez SmartTech (2016-2021). Ingénieur logiciel en robotique chez FinTechX (2013-2014). Diplômes: Master Design. Certifications: Microsoft Azure Administrator. Compétences techniques: Firmware Development, Embedded C, Embedded Linux, Raspberry Pi, IoT Protocols, Arduino. Compétences comportementales: Esprit critique, Pensée analytique, Empathie. Langues: Arabe, Français, Espagnol. Localisation: Dakar, Sénégal. Mobilité: Pas mobile. Disponibilité: Immédiate. Poste recherché: Ingénieur logiciel en robotique."
,,,,,,,,,,,564.0,3.0,MBA Management Digital,Adobe Certified Expert,"['Raspberry Pi', 'Arduino', 'Firmware Development', 'Embedded C']","['Adaptabilité', 'Pensée analytique', 'Leadership']","['Français', 'Allemand', 'Anglais']","Bruxelles, Belgique",Mobile,Dans 3 mois,"Expériences: Ingénieur logiciel en robotique chez HealthAI (2020-2023). Diplômes: MBA Management Digital. Certifications: Adobe Certified Expert. Compétences techniques: Raspberry Pi, Arduino, Firmware Development, Embedded C. Compétences comportementales: Adaptabilité, Pensée analytique, Leadership. Langues: Français, Allemand, Anglais. Localisation: Bruxelles, Belgique. Mobilité: Mobile. Disponibilité: Dans 3 mois. Poste recherché: Ingénieur logiciel en robotique."
,,,,,,,,,,,565.0,2.0,MBA Management Digital,Scrum Master,"['IoT Protocols', 'Firmware Development', 'Embedded Linux', 'RTOS', 'Sensor Integration', 'Arduino', 'Embedded C']","['Adaptabilité', 'Leadership', 'Pensée analytique']","['Anglais', 'Allemand']","Dakar, Sénégal",Pas mobile,Immédiate,"Expériences: Ingénieur logiciel en robotique chez CloudOps (2021-2023). Diplômes: MBA Management Digital. Certifications: Scrum Master. Compétences techniques: IoT Protocols, Firmware Development, Embedded Linux, RTOS, Sensor Integration, Arduino, Embedded C. Compétences comportementales: Adaptabilité, Leadership, Pensée analytique. Langues: Anglais, Allemand. Localisation: Dakar, Sénégal. Mobilité: Pas mobile. Disponibilité: Immédiate. Poste recherché: Ingénieur logiciel en robotique."
,,,,,,,,,,,566.0,8.0,MBA Management Digital,Kubernetes Administrator,"['Raspberry Pi', 'Sensor Integration', 'RTOS', 'Embedded Linux', 'Embedded C', 'Firmware Development', 'Arduino']","['Adaptabilité', 'Leadership', 'Esprit critique']","['Arabe', 'Espagnol', 'Anglais']","Casablanca, Maroc",Mobile,Immédiate,"Expériences: Ingénieur en informatique embarquée chez InnovateLab (2018-2021). Ingénieur en informatique embarquée chez CloudOps (2017-2020). Diplômes: MBA Management Digital. Certifications: Kubernetes Administrator. Compétences techniques: Raspberry Pi, Sensor Integration, RTOS, Embedded Linux, Embedded C, Firmware Development, Arduino. Compétences comportementales: Adaptabilité, Leadership, Esprit critique. Langues: Arabe, Espagnol, Anglais. Localisation: Casablanca, Maroc. Mobilité: Mobile. Disponibilité: Immédiate. Poste recherché: Ingénieur en informatique embarquée."
,,,,,,,,,,,567.0,4.0,Diplôme d’ingénieur Logiciel,Aucune,"['Arduino', 'Embedded Linux', 'Raspberry Pi', 'Firmware Development', 'Embedded C']","['Créativité', 'Résolution de problèmes', 'Empathie']","['Espagnol', 'Français', 'Anglais']","Dakar, Sénégal",Ouvert au télétravail,Immédiate,"Expériences: Ingénieur en informatique embarquée chez SmartTech (2020-2021). Diplômes: Diplôme d’ingénieur Logiciel. Certifications: Aucune. Compétences techniques: Arduino, Embedded Linux, Raspberry Pi, Firmware Development, Embedded C. Compétences comportementales: Créativité, Résolution de problèmes, Empathie. Langues: Espagnol, Français, Anglais. Localisation: Dakar, Sénégal. Mobilité: Ouvert au télétravail. Disponibilité: Immédiate. Poste recherché: Ingénieur en informatique embarquée."
,,,,,,,,,,,568.0,15.0,Master Informatique,Aucune,"['Embedded C', 'IoT Protocols', 'Arduino', 'Firmware Development', 'Sensor Integration', 'Raspberry Pi']","['Empathie', 'Pensée analytique', 'Leadership']","['Arabe', 'Espagnol']","Montréal, Canada",Mobile,Dans 3 mois,"Expériences: Ingénieur en informatique embarquée chez StartDev (2016-2021). Ingénieur en informatique embarquée chez FinTechX (2012-2015). Ingénieur en informatique embarquée chez DevFactory (2018-2022). Diplômes: Master Informatique. Certifications: Aucune. Compétences techniques: Embedded C, IoT Protocols, Arduino, Firmware Development, Sensor Integration, Raspberry Pi. Compétences comportementales: Empathie, Pensée analytique, Leadership. Langues: Arabe, Espagnol. Localisation: Montréal, Canada. Mobilité: Mobile. Disponibilité: Dans 3 mois. Poste recherché: Ingénieur en informatique embarquée."
,,,,,,,,,,,569.0,12.0,Licence Informatique,Google Data Engineer,"['Raspberry Pi', 'Sensor Integration', 'Firmware Development', 'IoT Protocols', 'Embedded C', 'RTOS', 'Embedded Linux']","['Empathie', 'Créativité', 'Résolution de problèmes']","['Français', 'Arabe']","Montréal, Canada",Pas mobile,Immédiate,"Expériences: Ingénieur en informatique embarquée chez StartDev (2013-2018). Ingénieur en informatique embarquée chez FinTechX (2012-2016). Diplômes: Licence Informatique. Certifications: Google Data Engineer. Compétences techniques: Raspberry Pi, Sensor Integration, Firmware Development, IoT Protocols, Embedded C, RTOS, Embedded Linux. Compétences comportementales: Empathie, Créativité, Résolution de problèmes. Langues: Français, Arabe. Localisation: Montréal, Canada. Mobilité: Pas mobile. Disponibilité: Immédiate. Poste recherché: Ingénieur en informatique embarquée."
,,,,,,,,,,,570.0,7.0,Master Data Science,Scrum Master,"['Networking', 'Windows Server', 'Linux', 'Firewall Configuration', 'Network Monitoring', 'Cisco', 'TCP/IP']","['Gestion du temps', 'Communication', 'Esprit critique']","['Anglais', 'Arabe', 'Espagnol']","Montréal, Canada",Mobile,Dans 3 mois,"Expériences: Ingénieur systèmes embarqués chez InnovateLab (2016-2019). Diplômes: Master Data Science. Certifications: Scrum Master. Compétences techniques: Networking, Windows Server, Linux, Firewall Configuration, Network Monitoring, Cisco, TCP/IP. Compétences comportementales: Gestion du temps, Communication, Esprit critique. Langues: Anglais, Arabe, Espagnol. Localisation: Montréal, Canada. Mobilité: Mobile. Disponibilité: Dans 3 mois. Poste recherché: Ingénieur systèmes embarqués."
